trial_id,experiment_id,experiment_type,scene_id,scene_type,object_categories,prompt,prompt_type,method,expected_candidate_id,expected_display_id,notes,started_at_epoch_s,scene_observation_path,session_id,status,candidate_count,question_count,resolved_candidate_id,latency_s,updated_at_epoch_s,outcome,operator_note,finished_at_epoch_s,audit_failure_reason,audit_reviewed,include_in_audit,prompt_text,candidate_set_size,candidate_state,correct,num_questions,latency_sec,prompt_length,target_category,attribute_type,prompt_id,exact_prompt_key,prompt_norm,has_my,has_color,has_spatial,has_relation,has_size,has_modifier,prompt_object_category,prompt_pool_key,prompt_pool_n,prompt_pool_unique_n,prompt_pool_repetition_rate,prompt_text_repeat_count_in_pool
trial_20260516_012450_5aa8e0,top_cups_01,main,scene_016,utensil_only,[],Pick up the yellow fork.,clear,vlm_best_question,,,,1778862291.5510645,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,839048c5-a318-4723-bb3b-d21043b14c49,finished,1,0,cand_001,3.130105972290039,1778862294.6813672,correct,,1778862294.6810544,,False,True,Pick up the yellow fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.130105972290039,24,,,Pick up the yellow fork.,scene_016::Pick up the yellow fork.,pick up the yellow fork,0,1,0,0,0,1,fork,scene_016|clear,12,7,0.41666666666666663,2
trial_20260516_012501_26f555,top_cups_01,main,scene_016,utensil_only,[],Pick up the left fork.,clear,vlm_best_question,,,,1778862303.2342849,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,8837eec5-a2ec-404d-9c00-6adfeb037cab,finished,1,0,cand_001,3.738053798675537,1778862306.9723947,correct,,1778862306.9722838,,False,True,Pick up the left fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.738053798675537,22,,,Pick up the left fork.,scene_016::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_016|clear,12,7,0.41666666666666663,2
trial_20260516_012515_b5cc30,top_cups_01,main,scene_016,utensil_only,[],Pick up the left fork.,clear,proposed_efe,,,,1778862316.9440615,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,fe05bf0e-e8e3-43e1-a952-f40e06fc4d1c,finished,1,0,cand_001,6.2184765338897705,1778862323.1625974,correct,,1778862323.162489,,False,True,Pick up the left fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.2184765338897705,22,,,Pick up the left fork.,scene_016::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_016|clear,12,7,0.41666666666666663,2
trial_20260516_012547_79efb8,top_cups_01,main,scene_016,utensil_only,[],Pick up the pink spoon.,clear,proposed_efe,,,,1778862348.5860517,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,a54341c6-3988-4769-b879-b0bec5a9d252,finished,1,0,cand_001,23.933719158172607,1778862372.5198987,correct,,1778862372.519692,,False,True,Pick up the pink spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,23.933719158172607,23,,,Pick up the pink spoon.,scene_016::Pick up the pink spoon.,pick up the pink spoon,0,1,0,0,0,1,spoon,scene_016|clear,12,7,0.41666666666666663,1
trial_20260516_013047_8ab6c9,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,top_score,,,,1778862654.5432003,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,3ec17cb6-7a0b-44a9-aa3a-d6c1bd15b9be,finished,4,0,cand_001,8.728782653808594,1779207009.2457964,wrong,,1778862663.2719185,ambiguity_not_solved,True,True,Pick up my fork.,4,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004'], 'last_removed': ['cand_002', 'cand_003', 'cand_004']}",0,0,8.728782653808594,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_013124_dcee5c,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,random_candidate,,,,1778862685.2127903,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,4354141a-d5a6-4972-a2cc-1ad72357fd47,finished,4,0,cand_004,4.790352821350098,1778862690.0032344,correct,,1778862690.0030646,,False,True,Pick up my fork.,4,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003'], 'last_removed': ['cand_001', 'cand_002', 'cand_003']}",1,0,4.790352821350098,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_013154_d25575,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,random_candidate,,,,1778862715.6347246,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,a924fe5f-1823-49f0-8404-b2d86a45d532,finished,1,0,cand_001,3.326589345932007,1778862718.9613883,correct,,1778862718.9612546,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.326589345932007,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_013214_77eb12,top_cups_01,main,scene_016,utensil_only,[],Pick up the blue fork.,partial,random_candidate,,,,1778862736.232714,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,59694af9-7383-429f-9f76-f233244672a6,finished,1,0,cand_001,3.3956832885742188,1778862739.6284556,correct,,1778862739.628335,,False,True,Pick up the blue fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.3956832885742188,22,,,Pick up the blue fork.,scene_016::Pick up the blue fork.,pick up the blue fork,0,1,0,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,2
trial_20260516_013228_b1cff2,top_cups_01,main,scene_016,utensil_only,[],Pick up the blue fork.,partial,vlm_direct,,,,1778862749.6711864,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,c6fefb1c-b8ac-4ac6-9b95-02c398fa7ae4,finished,1,0,cand_001,3.570784568786621,1778862753.2420645,correct,,1778862753.2419016,,False,True,Pick up the blue fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.570784568786621,22,,,Pick up the blue fork.,scene_016::Pick up the blue fork.,pick up the blue fork,0,1,0,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,2
trial_20260516_013239_2fb4f4,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,vlm_direct,,,,1778862760.4971325,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,c1ea06ea-288e-49b9-b61b-75d96ca77195,finished,1,0,cand_001,5.616394519805908,1778862766.113728,correct,,1778862766.1134062,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.616394519805908,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_013258_18fca1,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,vlm_direct,,,,1778862779.2280872,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,adc7a8ee-5941-414d-b015-1e7a782ccb1c,finished,4,0,cand_001,64.18293786048889,1779207106.5868196,wrong,,1778862843.4109523,ambiguity_not_solved,True,True,Pick up my fork.,4,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004'], 'last_removed': ['cand_002', 'cand_003', 'cand_004']}",0,0,64.18293786048889,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_013405_195a16,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,vlm_direct,,,,1778862846.331026,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,4f83a2d7-e80c-41fa-801e-32e73d12c5cc,finished,4,0,cand_001,57.69769620895386,1779207112.6895733,wrong,,1778862904.0286653,ambiguity_not_solved,True,True,Pick up my fork.,4,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003', 'cand_004'], 'last_removed': ['cand_002', 'cand_003', 'cand_004']}",0,0,57.69769620895386,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_013516_7a4f89,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,first_question,,,,1778862917.5815296,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,04c656fa-95bf-4770-95b2-b03560651819,finished,4,3,cand_004,199.43989753723145,1778863117.0215652,correct,,1778863117.0213184,,False,True,Pick up my fork.,4,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003'], 'last_removed': ['cand_002']}",1,3,199.43989753723145,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_013845_0a22ee,top_cups_01,main,scene_016,utensil_only,[],Pick up my spoon.,ambiguous,first_question,,,,1778863126.8441436,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,f9f9069d-f338-4c91-87c4-b9c5f945d7d9,finished,3,2,cand_003,83.12543177604675,1778863209.969635,correct,,1778863209.9695065,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_001']}",1,2,83.12543177604675,17,,,Pick up my spoon.,scene_016::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_016|ambiguous,12,2,0.8333333333333334,5
trial_20260516_014048_cc3a51,top_cups_01,main,scene_016,utensil_only,[],Pick up the right spoon.,partial,first_question,,,,1778863249.3814566,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,6b0a3280-3da4-4233-8982-156ad9e41479,finished,1,0,,32.20054483413696,1779207185.9769378,unresolved,,1778863281.5819433,gd_missing_target_candidate,True,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,32.20054483413696,24,,,Pick up the right spoon.,scene_016::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_016|partial,14,6,0.5714285714285714,1
trial_20260516_020340_f61ea5,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,first_question,,,,1778864626.7962785,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,83610d22-4c18-48b9-880a-4224fae1005d,finished,1,0,cand_001,32.92799782752991,1778864659.724462,correct,,1778864659.724162,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,32.92799782752991,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_020439_fef12a,top_cups_01,main,scene_016,utensil_only,[],Pick up the green fork.,clear,first_question,,,,1778864681.1164808,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,2a74aa83-d139-4594-97ed-73d6ca846115,finished,1,0,cand_001,3.85538649559021,1778864684.9719193,correct,,1778864684.9718077,,False,True,Pick up the green fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.85538649559021,23,,,Pick up the green fork.,scene_016::Pick up the green fork.,pick up the green fork,0,1,0,0,0,1,fork,scene_016|clear,12,7,0.41666666666666663,2
trial_20260516_020508_ec3aea,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,random_question,,,,1778864709.5385957,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,b7714bab-d095-456d-86b9-c5cbbd1a7998,finished,1,0,cand_001,16.769646167755127,1778864726.308299,correct,,1778864726.3081903,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,16.769646167755127,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_020534_0203b5,top_cups_01,main,scene_016,utensil_only,[],Pick up the left fork.,partial,random_question,,,,1778864735.625251,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,3db87b03-3184-445b-b816-ae221f36690b,finished,1,0,cand_001,33.344005823135376,1778864768.9693527,correct,,1778864768.9691863,,False,True,Pick up the left fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,33.344005823135376,22,,,Pick up the left fork.,scene_016::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,3
trial_20260516_020618_18d428,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,random_question,,,,1778864779.7499256,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,130ca161-ea6d-43cc-9aa7-3ed91872eb17,finished,4,3,cand_004,172.4519419670105,1778864952.2020605,correct,,1778864952.2017145,,False,True,Pick up my fork.,4,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003'], 'last_removed': ['cand_001']}",1,3,172.4519419670105,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_020932_33543f,top_cups_01,main,scene_016,utensil_only,[],Pick up my spoon.,ambiguous,random_question,,,,1778864973.1694589,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,16466eb4-c0a3-43c1-af0e-091022caf874,finished,3,2,cand_003,172.065532207489,1778865145.2350476,correct,,1778865145.2349246,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_002']}",1,2,172.065532207489,17,,,Pick up my spoon.,scene_016::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_016|ambiguous,12,2,0.8333333333333334,5
trial_20260516_021229_7733d8,top_cups_01,main,scene_016,utensil_only,[],Pick up my spoon.,ambiguous,vlm_best_question,,,,1778865151.0411794,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,2597ca55-8b15-4cca-b9cd-a0a87c8ede5e,finished,3,2,cand_003,111.56608986854553,1778865262.607432,correct,,1778865262.607147,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_001']}",1,2,111.56608986854553,17,,,Pick up my spoon.,scene_016::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_016|ambiguous,12,2,0.8333333333333334,5
trial_20260516_021429_8808a7,top_cups_01,main,scene_016,utensil_only,[],Pick up my fork.,ambiguous,vlm_best_question,,,,1778865271.1926494,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,fbed12c9-43e5-45e3-bce2-cd41113c9ccc,finished,4,3,cand_004,136.87455821037292,1778865408.067278,correct,,1778865408.0671318,,False,True,Pick up my fork.,4,"{'plausible': ['cand_004'], 'eliminated': ['cand_001', 'cand_002', 'cand_003'], 'last_removed': ['cand_002']}",1,3,136.87455821037292,16,,,Pick up my fork.,scene_016::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_016|ambiguous,12,2,0.8333333333333334,7
trial_20260516_021700_a74ab1,top_cups_01,main,scene_016,utensil_only,[],Pick up the left fork.,partial,vlm_best_question,,,,1778865421.4336715,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,91e902ca-d223-4673-b2ff-0f64481f261d,finished,1,0,cand_001,25.93111538887024,1778865447.36484,correct,,1778865447.3647282,,False,True,Pick up the left fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,25.93111538887024,22,,,Pick up the left fork.,scene_016::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,3
trial_20260516_021733_ba6818,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,vlm_best_question,,,,1778865454.9047854,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,fdc06209-e04e-4c39-9856-d675b5b12878,finished,1,0,cand_001,22.406211137771606,1778865477.3110507,correct,,1778865477.310941,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,22.406211137771606,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_021833_0f8c03,top_cups_01,main,scene_016,utensil_only,[],Pick up the right fork.,partial,proposed_efe,,,,1778865514.0968914,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,f2b5d7f8-0ebc-44f2-ba61-f2d614ddce25,finished,1,0,cand_001,24.851557731628418,1778865538.9485066,correct,,1778865538.9483893,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,24.851557731628418,23,,,Pick up the right fork.,scene_016::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,6
trial_20260516_021920_36d913,top_cups_01,main,scene_016,utensil_only,[],Pick up the left fork.,partial,proposed_efe,,,,1778865561.0121846,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,34045c96-43d9-436f-a1ef-a3d9cec4a7ca,finished,1,0,cand_001,23.385863065719604,1778865584.398106,correct,,1778865584.3979928,,False,True,Pick up the left fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,23.385863065719604,22,,,Pick up the left fork.,scene_016::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_016|partial,14,6,0.5714285714285714,3
trial_20260516_022112_39afba,top_cups_01,main,scene_016,utensil_only,[],Pick up my spoon.,ambiguous,proposed_efe,,,,1778865673.7100112,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_016/observation.jpg,60eae419-d121-40d5-837b-0d1e3e601a19,finished,3,2,cand_002,100.76672339439392,1779207208.1611853,wrong,,1778865774.476668,ambiguity_not_solved,True,True,Pick up my spoon.,3,"{'plausible': ['cand_002'], 'eliminated': ['cand_001', 'cand_003'], 'last_removed': ['cand_003']}",0,2,100.76672339439392,17,,,Pick up my spoon.,scene_016::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_016|ambiguous,12,2,0.8333333333333334,5
trial_20260516_022329_cc45d2,top_cups_01,main,scene_017,utensil_only,[],Pick up my spoon.,ambiguous,top_score,,,,1778865809.9529612,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,2b080899-63b2-4884-ad33-3906a4b0171e,finished,3,0,cand_001,6.589204788208008,1778865816.5423481,correct,,1778865816.5420403,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003'], 'last_removed': ['cand_002', 'cand_003']}",1,0,6.589204788208008,17,,,Pick up my spoon.,scene_017::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_022339_e953fd,top_cups_01,main,scene_017,utensil_only,[],Pick up my spoon.,ambiguous,top_score,,,,1778865820.6244411,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,fef24e1b-40e8-41bf-a973-d1be47a2eca0,finished,3,0,cand_001,2.235227346420288,1779207218.0303314,wrong,,1778865822.8595994,ambiguity_not_solved,True,True,Pick up my spoon.,3,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003'], 'last_removed': ['cand_002', 'cand_003']}",0,0,2.235227346420288,17,,,Pick up my spoon.,scene_017::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_022419_ae82b5,top_cups_01,main,scene_017,utensil_only,[],Pick up the blue spoon.,clear,top_score,,,,1778865860.2991042,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,a44812f0-ebc9-4590-ac1f-c8f9df05c1bf,finished,1,0,cand_001,3.598445415496826,1778865863.8977358,correct,,1778865863.8973036,,False,True,Pick up the blue spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.598445415496826,23,,,Pick up the blue spoon.,scene_017::Pick up the blue spoon.,pick up the blue spoon,0,1,0,0,0,1,spoon,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022433_8caeb5,top_cups_01,main,scene_017,utensil_only,[],Pick up the pink spoon.,clear,random_candidate,,,,1778865874.3728487,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,f946dc6d-922c-4f7e-afa4-bc2615b0585a,finished,1,0,cand_001,2.8739585876464844,1778865877.246864,correct,,1778865877.246749,,False,True,Pick up the pink spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.8739585876464844,23,,,Pick up the pink spoon.,scene_017::Pick up the pink spoon.,pick up the pink spoon,0,1,0,0,0,1,spoon,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022628_c7d12f,top_cups_01,main,scene_017,utensil_only,[],Pick up the yellow fork.,clear,random_candidate,,,,1778865990.073045,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,b5ea9858-28b6-4fb8-8b8e-6f0c159b287a,finished,1,0,cand_001,2.4646525382995605,1778865992.537746,correct,,1778865992.5376449,,False,True,Pick up the yellow fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.4646525382995605,24,,,Pick up the yellow fork.,scene_017::Pick up the yellow fork.,pick up the yellow fork,0,1,0,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022651_4a49a7,top_cups_01,main,scene_017,utensil_only,[],Pick up the blue fork.,clear,vlm_direct,,,,1778866012.895449,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,0873f2bd-dabe-40ba-b60d-346a0932931a,finished,1,0,cand_001,2.5889546871185303,1778866015.4845152,correct,,1778866015.4843283,,False,True,Pick up the blue fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.5889546871185303,22,,,Pick up the blue fork.,scene_017::Pick up the blue fork.,pick up the blue fork,0,1,0,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,2
trial_20260516_022703_569c03,top_cups_01,main,scene_017,utensil_only,[],Pick up the green fork.,clear,vlm_direct,,,,1778866024.5613978,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,d26e0f72-08b8-48a2-a662-e5d03bd9bc9c,finished,1,0,cand_001,4.9094178676605225,1778866029.4709532,correct,,1778866029.47074,,False,True,Pick up the green fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,4.9094178676605225,23,,,Pick up the green fork.,scene_017::Pick up the green fork.,pick up the green fork,0,1,0,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,2
trial_20260516_022736_de5fb2,top_cups_01,main,scene_017,utensil_only,[],Pick up the small red fork.,clear,first_question,,,,1778866057.4496474,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,64a1b67b-535f-49a5-8357-7ef08a04d9da,finished,2,1,cand_002,26.711228132247925,1778866084.1611013,correct,,1778866084.1607258,,False,True,Pick up the small red fork.,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,1,26.711228132247925,27,,,Pick up the small red fork.,scene_017::Pick up the small red fork.,pick up the small red fork,0,1,0,0,1,1,fork,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022826_cef7db,top_cups_01,main,scene_017,utensil_only,[],Pick up the bottom fork.,clear,first_question,,,,1778866107.264615,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,48b9313e-49d4-46eb-9b0d-b9b779092467,finished,1,0,cand_001,5.648345470428467,1778866112.913106,correct,,1778866112.9128544,,False,True,Pick up the bottom fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.648345470428467,24,,,Pick up the bottom fork.,scene_017::Pick up the bottom fork.,pick up the bottom fork,0,0,1,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022846_81fd6d,top_cups_01,main,scene_017,utensil_only,[],Pick up the right fork.,clear,random_question,,,,1778866127.6907213,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,a0369a4b-d84a-473e-beaa-83aae48aa762,finished,1,0,cand_001,3.1096959114074707,1778866130.8005927,correct,,1778866130.800301,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.1096959114074707,23,,,Pick up the right fork.,scene_017::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022901_a94566,top_cups_01,main,scene_017,utensil_only,[],Pick up the right spoon.,clear,random_question,,,,1778866143.1779766,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,256110c8-ed64-4c08-919b-dd0f5d0cf19d,finished,1,0,cand_001,2.7615439891815186,1778866145.939635,correct,,1778866145.9394383,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.7615439891815186,24,,,Pick up the right spoon.,scene_017::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_017|clear,14,12,0.1428571428571429,1
